"feature" "subject_activity" "average"
"tBodyGyroMag-std()" "4" -0.706738493542587
"tBodyGyroJerkMag-mean()" "4" -0.819191368044164
"tBodyGyroJerkMag-std()" "4" -0.844187064164038
"fBodyAcc-mean()-X" "4" -0.628806379100946
"fBodyAcc-mean()-Y" "4" -0.52583456615142
"fBodyAcc-mean()-Z" "4" -0.755235428895899
"fBodyAcc-std()-X" "4" -0.597551324155678
"fBodyAcc-std()-Y" "4" -0.534661524341987
"fBodyAcc-std()-Z" "4" -0.708764043722397
"fBodyAcc-meanFreq()-X" "4" -0.184518571319811
"fBodyAcc-meanFreq()-Y" "4" 0.0847707537883281
"fBodyAcc-meanFreq()-Z" "4" -0.0164096855119621
"fBodyAccJerk-mean()-X" "4" -0.652023078038801
"fBodyAccJerk-mean()-Y" "4" -0.601696223759495
"fBodyAccJerk-mean()-Z" "4" -0.825154871135647
"fBodyAccJerk-std()-X" "4" -0.644622004704416
"fBodyAccJerk-std()-Y" "4" -0.593855151524606
"fBodyAccJerk-std()-Z" "4" -0.860544668359621
"fBodyAccJerk-meanFreq()-X" "4" -0.000543991796466877
"fBodyAccJerk-meanFreq()-Y" "4" -0.180584111376656
"fBodyAccJerk-meanFreq()-Z" "4" -0.110565549338486
"fBodyGyro-mean()-X" "4" -0.641881977553943
"fBodyGyro-mean()-Y" "4" -0.831527531009464
"fBodyGyro-mean()-Z" "4" -0.689308946422713
"fBodyGyro-std()-X" "4" -0.721749187328076
"fBodyGyro-std()-Y" "4" -0.782885735867508
"fBodyGyro-std()-Z" "4" -0.7670895729653
"fBodyGyro-meanFreq()-X" "4" -0.118518212447287
"fBodyGyro-meanFreq()-Y" "4" -0.375332544565931
"fBodyGyro-meanFreq()-Z" "4" 0.0241889403249211
"fBodyAccMag-mean()" "4" -0.602098037677603
"fBodyAccMag-std()" "4" -0.672948341687697
"fBodyAccMag-meanFreq()" "4" 0.0963636689322397
"fBodyBodyAccJerkMag-mean()" "4" -0.63501900541041
"fBodyBodyAccJerkMag-std()" "4" -0.666506718936908
"fBodyBodyAccJerkMag-meanFreq()" "4" 0.160479882559811
"fBodyBodyGyroMag-mean()" "4" -0.745650754608833
"fBodyBodyGyroMag-std()" "4" -0.732586304826498
"fBodyBodyGyroMag-meanFreq()" "4" -0.129301517256877
"fBodyBodyGyroJerkMag-mean()" "4" -0.838833209652997
"fBodyBodyGyroJerkMag-std()" "4" -0.863096864037855
"fBodyBodyGyroJerkMag-meanFreq()" "4" 0.159075727514984
"tBodyAcc-mean()-X" "5" 0.279177960301325
"tBodyAcc-mean()-Y" "5" -0.0154833455336192
"tBodyAcc-mean()-Z" "5" -0.105661736816887
"tBodyAcc-std()-X" "5" -0.507691011391722
"tBodyAcc-std()-Y" "5" -0.402724906078146
"tBodyAcc-std()-Z" "5" -0.646443640175497
"tGravityAcc-mean()-X" "5" 0.698153719072848
"tGravityAcc-mean()-Y" "5" 0.112313109736755
"tGravityAcc-mean()-Z" "5" 0.0921607197449904
"tGravityAcc-std()-X" "5" -0.964629108807947
"tGravityAcc-std()-Y" "5" -0.939973777950331
"tGravityAcc-std()-Z" "5" -0.94207867884106
"tBodyAccJerk-mean()-X" "5" 0.0841019899622517
"tBodyAccJerk-mean()-Y" "5" 0.0017656830384106
"tBodyAccJerk-mean()-Z" "5" -0.0029537113427351
"tBodyAccJerk-std()-X" "5" -0.575890535679801
"tBodyAccJerk-std()-Y" "5" -0.506544358609603
"tBodyAccJerk-std()-Z" "5" -0.78456199486755
"tBodyGyro-mean()-X" "5" -0.0294516873643046
"tBodyGyro-mean()-Y" "5" -0.0774316445596026
"tBodyGyro-mean()-Z" "5" 0.0866267116745033
"tBodyGyro-std()-X" "5" -0.709955676983444
"tBodyGyro-std()-Y" "5" -0.705638306688742
"tBodyGyro-std()-Z" "5" -0.606589817380795
"tBodyGyroJerk-mean()-X" "5" -0.103522877147351
"tBodyGyroJerk-mean()-Y" "5" -0.0490624519374172
"tBodyGyroJerk-mean()-Z" "5" -0.0506258160122517
"tBodyGyroJerk-std()-X" "5" -0.662581310334437
"tBodyGyroJerk-std()-Y" "5" -0.774114270364238
"tBodyGyroJerk-std()-Z" "5" -0.564680771249007
"tBodyAccMag-mean()" "5" -0.460866415568709
"tBodyAccMag-std()" "5" -0.52162345171192
"tGravityAccMag-mean()" "5" -0.460866415568709
"tGravityAccMag-std()" "5" -0.52162345171192
"tBodyAccJerkMag-mean()" "5" -0.589313870006622
"tBodyAccJerkMag-std()" "5" -0.589031268133113
"tBodyGyroMag-mean()" "5" -0.602770284825828
"tBodyGyroMag-std()" "5" -0.664078383532781
"tBodyGyroJerkMag-mean()" "5" -0.707383517582782
"tBodyGyroJerkMag-std()" "5" -0.734187493344371
"fBodyAcc-mean()-X" "5" -0.55123770513245
"fBodyAcc-mean()-Y" "5" -0.440232431795033
"fBodyAcc-mean()-Z" "5" -0.696171811490066
"fBodyAcc-std()-X" "5" -0.492829885748675
"fBodyAcc-std()-Y" "5" -0.422162171100331
"fBodyAcc-std()-Z" "5" -0.649351210748344
"fBodyAcc-meanFreq()-X" "5" -0.226370689942053
"fBodyAcc-meanFreq()-Y" "5" 0.0748636861897351
"fBodyAcc-meanFreq()-Z" "5" 0.0062663175707947
"fBodyAccJerk-mean()-X" "5" -0.604769869438742
"fBodyAccJerk-mean()-Y" "5" -0.550991969857417
"fBodyAccJerk-mean()-Z" "5" -0.768762357980132
"fBodyAccJerk-std()-X" "5" -0.584013626983444
"fBodyAccJerk-std()-Y" "5" -0.491500434303907
"fBodyAccJerk-std()-Z" "5" -0.798835563807947
"fBodyAccJerk-meanFreq()-X" "5" -0.10292084499106
"fBodyAccJerk-meanFreq()-Y" "5" -0.27429092242043
"fBodyAccJerk-meanFreq()-Z" "5" -0.163706246351656
"fBodyGyro-mean()-X" "5" -0.632239300829801
"fBodyGyro-mean()-Y" "5" -0.71706218781457
"fBodyGyro-mean()-Z" "5" -0.537329127293278
"fBodyGyro-std()-X" "5" -0.73573857718543
"fBodyGyro-std()-Y" "5" -0.702290390960265
"fBodyGyro-std()-Z" "5" -0.669353687483444
"fBodyGyro-meanFreq()-X" "5" -0.0381646986649007
"fBodyGyro-meanFreq()-Y" "5" -0.0720666007195695
"fBodyGyro-meanFreq()-Z" "5" 0.0744028987918874
"fBodyAccMag-mean()" "5" -0.528503022745033
"fBodyAccMag-std()" "5" -0.594259529756954
"fBodyAccMag-meanFreq()" "5" 0.0781455594845364
"fBodyBodyAccJerkMag-mean()" "5" -0.573176177044172
"fBodyBodyAccJerkMag-std()" "5" -0.613485123609272
"fBodyBodyAccJerkMag-meanFreq()" "5" 0.131619298935099
"fBodyBodyGyroMag-mean()" "5" -0.677355755703311
"fBodyBodyGyroMag-std()" "5" -0.715731148145695
"fBodyBodyGyroMag-meanFreq()" "5" 0.062219113935298
"fBodyBodyGyroJerkMag-mean()" "5" -0.748829309536424
"fBodyBodyGyroJerkMag-std()" "5" -0.735610602483444
"fBodyBodyGyroJerkMag-meanFreq()" "5" 0.0307564556565894
"tBodyAcc-mean()-X" "6" 0.272376614181538
"tBodyAcc-mean()-Y" "6" -0.0175697042641846
"tBodyAcc-mean()-Z" "6" -0.11599454136
"tBodyAcc-std()-X" "6" -0.505086085072062
"tBodyAcc-std()-Y" "6" -0.368403670137262
"tBodyAcc-std()-Z" "6" -0.672512004586708
"tGravityAcc-mean()-X" "6" 0.688702063569231
"tGravityAcc-mean()-Y" "6" 0.0162055455953846
"tGravityAcc-mean()-Z" "6" 0.0475199990906462
"tGravityAcc-std()-X" "6" -0.958898709015385
"tGravityAcc-std()-Y" "6" -0.9509348864
"tGravityAcc-std()-Z" "6" -0.937910223507692
"tBodyAccJerk-mean()-X" "6" 0.0813833604034769
"tBodyAccJerk-mean()-Y" "6" 0.000479281129661539
"tBodyAccJerk-mean()-Z" "6" -0.00225896302076923
"tBodyAccJerk-std()-X" "6" -0.531468310262154
"tBodyAccJerk-std()-Y" "6" -0.454437496885815
"tBodyAccJerk-std()-Z" "6" -0.738955207627692
"tBodyGyro-mean()-X" "6" -0.0433611785374462
"tBodyGyro-mean()-Y" "6" -0.0706129097498462
"tBodyGyro-mean()-Z" "6" 0.0973130293888923
"tBodyGyro-std()-X" "6" -0.653800660041538
"tBodyGyro-std()-Y" "6" -0.626252072652308
"tBodyGyro-std()-Z" "6" -0.599910232855692
"tBodyGyroJerk-mean()-X" "6" -0.0829159966093231
"tBodyGyroJerk-mean()-Y" "6" -0.0454921005615385
"tBodyGyroJerk-mean()-Z" "6" -0.0533610323667692
"tBodyGyroJerk-std()-X" "6" -0.546009968372308
"tBodyGyroJerk-std()-Y" "6" -0.677635980501539
"tBodyGyroJerk-std()-Z" "6" -0.526908306306892
"tBodyAccMag-mean()" "6" -0.464770006998123
"tBodyAccMag-std()" "6" -0.483790606354154
"tGravityAccMag-mean()" "6" -0.464770006998123
"tGravityAccMag-std()" "6" -0.483790606354154
"tBodyAccJerkMag-mean()" "6" -0.551413652396923
"tBodyAccJerkMag-std()" "6" -0.502935062310769
"tBodyGyroMag-mean()" "6" -0.549494852037046
"tBodyGyroMag-std()" "6" -0.579837818063692
"tBodyGyroJerkMag-mean()" "6" -0.621936158532308
"tBodyGyroJerkMag-std()" "6" -0.644474485460492
"fBodyAcc-mean()-X" "6" -0.506174926221538
"fBodyAcc-mean()-Y" "6" -0.392041410138769
"fBodyAcc-mean()-Z" "6" -0.683725945015385
"fBodyAcc-std()-X" "6" -0.506680276530492
"fBodyAcc-std()-Y" "6" -0.396677793847908
"fBodyAcc-std()-Z" "6" -0.694365207233846
"fBodyAcc-meanFreq()-X" "6" -0.191537066813538
"fBodyAcc-meanFreq()-Y" "6" 0.0590114878605846
"fBodyAcc-meanFreq()-Z" "6" 0.113046089288708
"fBodyAccJerk-mean()-X" "6" -0.549394273848923
"fBodyAccJerk-mean()-Y" "6" -0.503558973703692
"fBodyAccJerk-mean()-Z" "6" -0.720867157741538
"fBodyAccJerk-std()-X" "6" -0.555346159400332
"fBodyAccJerk-std()-Y" "6" -0.437837459287385
"fBodyAccJerk-std()-Z" "6" -0.755751144098462
"fBodyAccJerk-meanFreq()-X" "6" -0.0956140259974462
"fBodyAccJerk-meanFreq()-Y" "6" -0.305422668448923
"fBodyAccJerk-meanFreq()-Z" "6" -0.1006823905788
"fBodyGyro-mean()-X" "6" -0.537201442069846
"fBodyGyro-mean()-Y" "6" -0.621188724858462
"fBodyGyro-mean()-Z" "6" -0.507604207506462
"fBodyGyro-std()-X" "6" -0.692862440004
"fBodyGyro-std()-Y" "6" -0.633236229753846
"fBodyGyro-std()-Z" "6" -0.67302031484
"fBodyGyro-meanFreq()-X" "6" 0.0289087194733538
"fBodyGyro-meanFreq()-Y" "6" -0.0427900206246154
"fBodyGyro-meanFreq()-Z" "6" 0.101044783556
"fBodyAccMag-mean()" "6" -0.473974924380431
"fBodyAccMag-std()" "6" -0.570910289993846
"fBodyAccMag-meanFreq()" "6" 0.102346682227846
"fBodyBodyAccJerkMag-mean()" "6" -0.494882316238462
"fBodyBodyAccJerkMag-std()" "6" -0.516711262173969
"fBodyBodyAccJerkMag-meanFreq()" "6" 0.0831165453227692
"fBodyBodyGyroMag-mean()" "6" -0.579130051151385
"fBodyBodyGyroMag-std()" "6" -0.657368673849846
"fBodyBodyGyroMag-meanFreq()" "6" 0.104193397607938
"fBodyBodyGyroJerkMag-mean()" "6" -0.651886909221538
"fBodyBodyGyroJerkMag-std()" "6" -0.660175875210246
"fBodyBodyGyroJerkMag-meanFreq()" "6" 0.081817622852
"tBodyAcc-mean()-X" "7" 0.270211697814935
"tBodyAcc-mean()-Y" "7" -0.0187904887668182
"tBodyAcc-mean()-Z" "7" -0.112492375388312
"tBodyAcc-std()-X" "7" -0.577518324748052
"tBodyAcc-std()-Y" "7" -0.546403365345779
"tBodyAcc-std()-Z" "7" -0.456473642256981
"tGravityAcc-mean()-X" "7" 0.681289120844156
"tGravityAcc-mean()-Y" "7" -0.0420221452496753
"tGravityAcc-mean()-Z" "7" 0.0342160711928604
"tGravityAcc-std()-X" "7" -0.956538178587662
"tGravityAcc-std()-Y" "7" -0.955312554090909
"tGravityAcc-std()-Z" "7" -0.923304724090909
"tBodyAccJerk-mean()-X" "7" 0.0831829573168831
"tBodyAccJerk-mean()-Y" "7" 0.00760909767418831
"tBodyAccJerk-mean()-Z" "7" -0.00791725696048701
"tBodyAccJerk-std()-X" "7" -0.615131377408279
"tBodyAccJerk-std()-Y" "7" -0.622997416262013
"tBodyAccJerk-std()-Z" "7" -0.664336860544416
"tBodyGyro-mean()-X" "7" -0.0518716929407792
"tBodyGyro-mean()-Y" "7" -0.0646077113078896
"tBodyGyro-mean()-Z" "7" 0.0977671721406169
"tBodyGyro-std()-X" "7" -0.687155474097403
"tBodyGyro-std()-Y" "7" -0.652408657909091
"tBodyGyro-std()-Z" "7" -0.663340760331169
"tBodyGyroJerk-mean()-X" "7" -0.0942037376182662
"tBodyGyroJerk-mean()-Y" "7" -0.0414401406082792
"tBodyGyroJerk-mean()-Z" "7" -0.0610307928148701
"tBodyGyroJerk-std()-X" "7" -0.701731200484416
"tBodyGyroJerk-std()-Y" "7" -0.674920114957468
"tBodyGyroJerk-std()-Z" "7" -0.750808705594156
"tBodyAccMag-mean()" "7" -0.511312036747403
"tBodyAccMag-std()" "7" -0.510669879158539
"tGravityAccMag-mean()" "7" -0.511312036747403
"tGravityAccMag-std()" "7" -0.510669879158539
"tBodyAccJerkMag-mean()" "7" -0.622815767680292
"tBodyAccJerkMag-std()" "7" -0.550560230585714
"tBodyGyroMag-mean()" "7" -0.581899897967532
"tBodyGyroMag-std()" "7" -0.598670795839286
"tBodyGyroJerkMag-mean()" "7" -0.713191348337662
"tBodyGyroJerkMag-std()" "7" -0.658017844948377
"fBodyAcc-mean()-X" "7" -0.593011288564935
"fBodyAcc-mean()-Y" "7" -0.563547785174026
"fBodyAcc-mean()-Z" "7" -0.531005941495552
"fBodyAcc-std()-X" "7" -0.572347541484091
"fBodyAcc-std()-Y" "7" -0.567046977262987
"fBodyAcc-std()-Z" "7" -0.460792123277305
"fBodyAcc-meanFreq()-X" "7" -0.311790512382468
"fBodyAcc-meanFreq()-Y" "7" -0.0300713296399351
"fBodyAcc-meanFreq()-Z" "7" 0.0146620852844481
"fBodyAccJerk-mean()-X" "7" -0.637521940243831
"fBodyAccJerk-mean()-Y" "7" -0.641687333850227
"fBodyAccJerk-mean()-Z" "7" -0.642515716574286
"fBodyAccJerk-std()-X" "7" -0.626785744584416
"fBodyAccJerk-std()-Y" "7" -0.62853163071948
"fBodyAccJerk-std()-Z" "7" -0.684856438953896
"fBodyAccJerk-meanFreq()-X" "7" -0.11978430017462
"fBodyAccJerk-meanFreq()-Y" "7" -0.239501714015909
"fBodyAccJerk-meanFreq()-Z" "7" -0.220260861049058
"fBodyGyro-mean()-X" "7" -0.643767578493507
"fBodyGyro-mean()-Y" "7" -0.630419275006169
"fBodyGyro-mean()-Z" "7" -0.655083354905844
"fBodyGyro-std()-X" "7" -0.703883646896104
"fBodyGyro-std()-Y" "7" -0.671161922837662
"fBodyGyro-std()-Z" "7" -0.698949518905844
"fBodyGyro-meanFreq()-X" "7" -0.134491772785779
"fBodyGyro-meanFreq()-Y" "7" -0.103884514547565
"fBodyGyro-meanFreq()-Z" "7" -0.0863412384825
"fBodyAccMag-mean()" "7" -0.518323878824675
"fBodyAccMag-std()" "7" -0.583819796092208
"fBodyAccMag-meanFreq()" "7" -0.0106873745212792
"fBodyBodyAccJerkMag-mean()" "7" -0.553360009658182
"fBodyBodyAccJerkMag-std()" "7" -0.550683254908442
"fBodyBodyAccJerkMag-meanFreq()" "7" 0.108695730522532
"fBodyBodyGyroMag-mean()" "7" -0.628877272791136
"fBodyBodyGyroMag-std()" "7" -0.650923648207792
"fBodyBodyGyroMag-meanFreq()" "7" -0.0352276334005552
"fBodyBodyGyroJerkMag-mean()" "7" -0.668879188156396
"fBodyBodyGyroJerkMag-std()" "7" -0.668963362464935
"fBodyBodyGyroJerkMag-meanFreq()" "7" 0.0631920436939935
"tBodyAcc-mean()-X" "8" 0.270759063295374
"tBodyAcc-mean()-Y" "8" -0.0181894974688612
"tBodyAcc-mean()-Z" "8" -0.106809623683986
"tBodyAcc-std()-X" "8" -0.582958863017438
"tBodyAcc-std()-Y" "8" -0.349383732046263
"tBodyAcc-std()-Z" "8" -0.499472687913167
"tGravityAcc-mean()-X" "8" 0.647498175409253
"tGravityAcc-mean()-Y" "8" 0.0303211113118861
"tGravityAcc-mean()-Z" "8" 0.0836542406807936
"tGravityAcc-std()-X" "8" -0.954256666035587
"tGravityAcc-std()-Y" "8" -0.94844645047331
"tGravityAcc-std()-Z" "8" -0.923180663601423
"tBodyAccJerk-mean()-X" "8" 0.084215745375516
"tBodyAccJerk-mean()-Y" "8" 0.000860301581786477
"tBodyAccJerk-mean()-Z" "8" -0.0196719912994306
"tBodyAccJerk-std()-X" "8" -0.575993073911744
"tBodyAccJerk-std()-Y" "8" -0.458724925167972
"tBodyAccJerk-std()-Z" "8" -0.66835678475516
"tBodyGyro-mean()-X" "8" 0.00359053897160142
"tBodyGyro-mean()-Y" "8" -0.091077509832669
"tBodyGyro-mean()-Z" "8" 0.0640867611561922
"tBodyGyro-std()-X" "8" -0.656219242281851
"tBodyGyro-std()-Y" "8" -0.570941237019217
"tBodyGyro-std()-Z" "8" -0.511392038012811
"tBodyGyroJerk-mean()-X" "8" -0.104969855200356
"tBodyGyroJerk-mean()-Y" "8" -0.0400922240331673
"tBodyGyroJerk-mean()-Z" "8" -0.0582887148366548
"tBodyGyroJerk-std()-X" "8" -0.674984452240214
"tBodyGyroJerk-std()-Y" "8" -0.683086930288968
"tBodyGyroJerk-std()-Z" "8" -0.695970301754448
"tBodyAccMag-mean()" "8" -0.468522592843416
"tBodyAccMag-std()" "8" -0.554038979266192
"tGravityAccMag-mean()" "8" -0.468522592843416
"tGravityAccMag-std()" "8" -0.554038979266192
"tBodyAccJerkMag-mean()" "8" -0.534248616612028
"tBodyAccJerkMag-std()" "8" -0.564471999961566
"tBodyGyroMag-mean()" "8" -0.476214943826192
"tBodyGyroMag-std()" "8" -0.581422885341281
"tBodyGyroJerkMag-mean()" "8" -0.673625525658363
"tBodyGyroJerkMag-std()" "8" -0.715838385516014
"fBodyAcc-mean()-X" "8" -0.581831414648399
"fBodyAcc-mean()-Y" "8" -0.374944236206406
"fBodyAcc-mean()-Z" "8" -0.550979388719929
"fBodyAcc-std()-X" "8" -0.585343460535587
"fBodyAcc-std()-Y" "8" -0.378656458967972
"fBodyAcc-std()-Z" "8" -0.513206312959075
"fBodyAcc-meanFreq()-X" "8" -0.216022261686477
"fBodyAcc-meanFreq()-Y" "8" 0.0263297524124555
"fBodyAcc-meanFreq()-Z" "8" 0.0913951982033452
"fBodyAccJerk-mean()-X" "8" -0.59163500910605
"fBodyAccJerk-mean()-Y" "8" -0.495906215569395
"fBodyAccJerk-mean()-Z" "8" -0.644285802406762
"fBodyAccJerk-std()-X" "8" -0.598546245236655
"fBodyAccJerk-std()-Y" "8" -0.45636839585694
"fBodyAccJerk-std()-Z" "8" -0.691480916950178
"fBodyAccJerk-meanFreq()-X" "8" 0.0212336768810676
"fBodyAccJerk-meanFreq()-Y" "8" -0.169061574411388
"fBodyAccJerk-meanFreq()-Z" "8" -0.0826086104950178
"fBodyGyro-mean()-X" "8" -0.601382421248399
"fBodyGyro-mean()-Y" "8" -0.575938482711388
"fBodyGyro-mean()-Z" "8" -0.525562919047438
"fBodyGyro-std()-X" "8" -0.675275353078292
"fBodyGyro-std()-Y" "8" -0.573087292172598
"fBodyGyro-std()-Z" "8" -0.553968587869751
"fBodyGyro-meanFreq()-X" "8" -0.117102793715658
"fBodyGyro-meanFreq()-Y" "8" -0.153879695796192
"fBodyGyro-meanFreq()-Z" "8" -0.0430258806635231
"fBodyAccMag-mean()" "8" -0.512106792856939
"fBodyAccMag-std()" "8" -0.651638076286121
"fBodyAccMag-meanFreq()" "8" 0.146541439681957
"fBodyBodyAccJerkMag-mean()" "8" -0.529244911130605
"fBodyBodyAccJerkMag-std()" "8" -0.618027414911032
"fBodyBodyAccJerkMag-meanFreq()" "8" 0.271528870278648
"fBodyBodyGyroMag-mean()" "8" -0.609984289180071
"fBodyBodyGyroMag-std()" "8" -0.636673891144128
"fBodyBodyGyroMag-meanFreq()" "8" -0.0232241525951918
"fBodyBodyGyroJerkMag-mean()" "8" -0.70215621546726
"fBodyBodyGyroJerkMag-std()" "8" -0.755717299964413
"fBodyBodyGyroJerkMag-meanFreq()" "8" 0.223748693337011
"tBodyAcc-mean()-X" "9" 0.270313841621528
"tBodyAcc-mean()-Y" "9" -0.0209466555412396
"tBodyAcc-mean()-Z" "9" -0.101233826213889
"tBodyAcc-std()-X" "9" -0.555656544538194
"tBodyAcc-std()-Y" "9" -0.5758878952125
"tBodyAcc-std()-Z" "9" -0.506111776081806
"tGravityAcc-mean()-X" "9" 0.670845545555556
"tGravityAcc-mean()-Y" "9" -0.0467446999509028
"tGravityAcc-mean()-Z" "9" 0.104353653032743
"tGravityAcc-std()-X" "9" -0.958784666180556
"tGravityAcc-std()-Y" "9" -0.949938115208333
"tGravityAcc-std()-Z" "9" -0.920554317815972
"tBodyAccJerk-mean()-X" "9" 0.0840171430291667
"tBodyAccJerk-mean()-Y" "9" 0.00678485848399306
"tBodyAccJerk-mean()-Z" "9" -0.00102998088194444
"tBodyAccJerk-std()-X" "9" -0.578305161360069
"tBodyAccJerk-std()-Y" "9" -0.678923872274306
"tBodyAccJerk-std()-Z" "9" -0.721610094569444
"tBodyGyro-mean()-X" "9" -0.0701318154561458
"tBodyGyro-mean()-Y" "9" -0.0729884312991667
"tBodyGyro-mean()-Z" "9" 0.109092913237986
"tBodyGyro-std()-X" "9" -0.676452392569444
"tBodyGyro-std()-Y" "9" -0.670498220701389
"tBodyGyro-std()-Z" "9" -0.587557692291458
"tBodyGyroJerk-mean()-X" "9" -0.0892254930640278
"tBodyGyroJerk-mean()-Y" "9" -0.0397344421815972
"tBodyGyroJerk-mean()-Z" "9" -0.053402884281875
"tBodyGyroJerk-std()-X" "9" -0.7617108665625
"tBodyGyroJerk-std()-Y" "9" -0.773273878854167
"tBodyGyroJerk-std()-Z" "9" -0.744656038298611
"tBodyAccMag-mean()" "9" -0.505183470509188
"tBodyAccMag-std()" "9" -0.553038255314792
"tGravityAccMag-mean()" "9" -0.505183470509188
"tGravityAccMag-std()" "9" -0.553038255314792
"tBodyAccJerkMag-mean()" "9" -0.621608245092361
"tBodyAccJerkMag-std()" "9" -0.608862145384722
"tBodyGyroMag-mean()" "9" -0.550201866572569
"tBodyGyroMag-std()" "9" -0.663198385034722
"tBodyGyroJerkMag-mean()" "9" -0.7629795809375
"tBodyGyroJerkMag-std()" "9" -0.786176892048611
"fBodyAcc-mean()-X" "9" -0.579258404408681
"fBodyAcc-mean()-Y" "9" -0.610267804090278
"fBodyAcc-mean()-Z" "9" -0.592119122804271
"fBodyAcc-std()-X" "9" -0.547995744907986
"fBodyAcc-std()-Y" "9" -0.586766083232639
"fBodyAcc-std()-Z" "9" -0.501074006965903
"fBodyAcc-meanFreq()-X" "9" -0.291349229752569
"fBodyAcc-meanFreq()-Y" "9" -0.0879003298041667
"fBodyAcc-meanFreq()-Z" "9" -0.0304334227664236
"fBodyAccJerk-mean()-X" "9" -0.621377141312847
"fBodyAccJerk-mean()-Y" "9" -0.699766614569444
"fBodyAccJerk-mean()-Z" "9" -0.702931927996528
"fBodyAccJerk-std()-X" "9" -0.572819893733993
"fBodyAccJerk-std()-Y" "9" -0.679065855003472
"fBodyAccJerk-std()-Z" "9" -0.739139922708333
"fBodyAccJerk-meanFreq()-X" "9" -0.219176266215278
"fBodyAccJerk-meanFreq()-Y" "9" -0.296107744084757
"fBodyAccJerk-meanFreq()-Z" "9" -0.290292303180208
"fBodyGyro-mean()-X" "9" -0.639863219559028
"fBodyGyro-mean()-Y" "9" -0.683924287600694
"fBodyGyro-mean()-Z" "9" -0.612680463163889
"fBodyGyro-std()-X" "9" -0.690689895534722
"fBodyGyro-std()-Y" "9" -0.667203220760417
"fBodyGyro-std()-Z" "9" -0.619468634127778
"fBodyGyro-meanFreq()-X" "9" -0.205909254584222
"fBodyGyro-meanFreq()-Y" "9" -0.240880440259861
"fBodyGyro-meanFreq()-Z" "9" -0.196153280691528
"fBodyAccMag-mean()" "9" -0.553186448295139
"fBodyAccMag-std()" "9" -0.624456827182986
"fBodyAccMag-meanFreq()" "9" -0.00358269125034722
"fBodyBodyAccJerkMag-mean()" "9" -0.609193721940625
"fBodyBodyAccJerkMag-std()" "9" -0.611619343190972
"fBodyBodyAccJerkMag-meanFreq()" "9" 0.0983598303289236
"fBodyBodyGyroMag-mean()" "9" -0.700863097986111
"fBodyBodyGyroMag-std()" "9" -0.697729432621528
"fBodyBodyGyroMag-meanFreq()" "9" -0.108828634535764
"fBodyBodyGyroJerkMag-mean()" "9" -0.786473954201389
"fBodyBodyGyroJerkMag-std()" "9" -0.801296292638889
"fBodyBodyGyroJerkMag-meanFreq()" "9" 0.0927763736788194
"tBodyAcc-mean()-X" "laying" 0.268648643296245
"tBodyAcc-mean()-Y" "laying" -0.0183177280685082
"tBodyAcc-mean()-Z" "laying" -0.107435631519084
"tBodyAcc-std()-X" "laying" -0.960932405036523
"tBodyAcc-std()-Y" "laying" -0.943507185574074
"tBodyAcc-std()-Z" "laying" -0.948069300024897
"tGravityAcc-mean()-X" "laying" -0.375021333827161
"tGravityAcc-mean()-Y" "laying" 0.622270362899691
"tGravityAcc-mean()-Z" "laying" 0.55561247407572
"tGravityAcc-std()-X" "laying" -0.943319727953189
"tGravityAcc-std()-Y" "laying" -0.963191706084414
"tGravityAcc-std()-Z" "laying" -0.951868724368827
"tBodyAccJerk-mean()-X" "laying" 0.0818473898341049
"tBodyAccJerk-mean()-Y" "laying" 0.0111723565401199
"tBodyAccJerk-mean()-Z" "laying" -0.00485976942268338
"tBodyAccJerk-std()-X" "laying" -0.980381808513375
"tBodyAccJerk-std()-Y" "laying" -0.971147567757202
"tBodyAccJerk-std()-Z" "laying" -0.979476595910494
"tBodyGyro-mean()-X" "laying" -0.0167253403420918
"tBodyGyro-mean()-Y" "laying" -0.0934107103603086
"tBodyGyro-mean()-Z" "laying" 0.125885141252623
"tBodyGyro-std()-X" "laying" -0.967892432932613
"tBodyGyro-std()-Y" "laying" -0.963192469243827
"tBodyGyro-std()-Z" "laying" -0.963509228024691
"tBodyGyroJerk-mean()-X" "laying" -0.101864299363374
"tBodyGyroJerk-mean()-Y" "laying" -0.038198085408019
"tBodyGyroJerk-mean()-Z" "laying" -0.0638498197415123
"tBodyGyroJerk-std()-X" "laying" -0.976124813760288
"tBodyGyroJerk-std()-Y" "laying" -0.980473581049383
"tBodyGyroJerk-std()-Z" "laying" -0.984782526095679
"tBodyAccMag-mean()" "laying" -0.941110656500514
"tBodyAccMag-std()" "laying" -0.932160020511831
"tGravityAccMag-mean()" "laying" -0.941110656500514
"tGravityAccMag-std()" "laying" -0.932160020511831
"tBodyAccJerkMag-mean()" "laying" -0.97920875497428
"tBodyAccJerkMag-std()" "laying" -0.974240573559671
"tBodyGyroMag-mean()" "laying" -0.938435972026749
"tBodyGyroMag-std()" "laying" -0.940596109587449
"tBodyGyroJerkMag-mean()" "laying" -0.982726626075103
"tBodyGyroJerkMag-std()" "laying" -0.976754966054527
"fBodyAcc-mean()-X" "laying" -0.966812071347737
"fBodyAcc-mean()-Y" "laying" -0.952678416904835
"fBodyAcc-mean()-Z" "laying" -0.960018019984568
"fBodyAcc-std()-X" "laying" -0.959031456047479
"fBodyAcc-std()-Y" "laying" -0.942460971074588
